origin_x,origin_y,height,aspect,slope,label
440386.15150107467,4397462.387173288,"[20276, 20263, 20236, 20274, 20262, 20242, 20278, 20261, 20249]","[80.537674, 79.11447, 76.29304, 85.66769, 85.27201, 78.40782, 76.75948, 78.023865, 79.330215]","[4.3480916, 5.6701155, 6.0226955, 4.7296743, 4.7679367, 5.683938, 4.9904804, 4.8206687, 5.0158515]",0
440386.64801231446,4397461.519142995,"[20274, 20262, 20242, 20278, 20261, 20249, 20293, 20262, 20251]","[85.66769, 85.27201, 78.40782, 76.75948, 78.023865, 79.330215, 85.36454, 82.40536, 83.26399]","[4.7296743, 4.7679367, 5.683938, 4.9904804, 4.8206687, 5.0158515, 3.9815178, 5.4029436, 4.5697494]",0
440387.14452355425,4397460.651112703,"[20274, 20262, 20242, 20278, 20261, 20249, 20293, 20262, 20251]","[85.66769, 85.27201, 78.40782, 76.75948, 78.023865, 79.330215, 85.36454, 82.40536, 83.26399]","[4.7296743, 4.7679367, 5.683938, 4.9904804, 4.8206687, 5.0158515, 3.9815178, 5.4029436, 4.5697494]",0
440387.641034794,4397459.78308241,"[20278, 20261, 20249, 20293, 20262, 20251, 20288, 20265, 20251]","[76.75948, 78.023865, 79.330215, 85.36454, 82.40536, 83.26399, 117.03086, 79.28688, 79.658356]","[4.9904804, 4.8206687, 5.0158515, 3.9815178, 5.4029436, 4.5697494, 1.9690924, 5.378023, 4.9744287]",0
440388.1375460338,4397458.915052118,"[20261, 20249, 20227, 20262, 20251, 20231, 20265, 20251, 20234]","[78.023865, 79.330215, 80.03165, 82.40536, 83.26399, 80.88213, 79.28688, 79.658356, 78.53047]","[4.8206687, 5.0158515, 5.9774137, 5.4029436, 4.5697494, 5.8549714, 5.378023, 4.9744287, 5.0294976]",0
440388.63405727356,4397458.047021825,"[20262, 20251, 20231, 20265, 20251, 20234, 20282, 20250, 20238]","[82.40536, 83.26399, 80.88213, 79.28688, 79.658356, 78.53047, 82.64762, 82.47618, 83.34557]","[5.4029436, 4.5697494, 5.8549714, 5.378023, 4.9744287, 5.0294976, 4.4681554, 5.724094, 4.3181353]",0
440389.13056851336,4397457.178991532,"[20262, 20251, 20231, 20265, 20251, 20234, 20282, 20250, 20238]","[82.40536, 83.26399, 80.88213, 79.28688, 79.658356, 78.53047, 82.64762, 82.47618, 83.34557]","[5.4029436, 4.5697494, 5.8549714, 5.378023, 4.9744287, 5.0294976, 4.4681554, 5.724094, 4.3181353]",0
440389.6270797531,4397456.31096124,"[20265, 20251, 20234, 20282, 20250, 20238, 20277, 20254, 20237]","[79.28688, 79.658356, 78.53047, 82.64762, 82.47618, 83.34557, 114.19321, 80.719955, 81.28527]","[5.378023, 4.9744287, 5.0294976, 4.4681554, 5.724094, 4.3181353, 2.7067823, 5.534292, 4.950893]",0
440390.1235909929,4397455.442930947,"[20251, 20234, 20217, 20250, 20238, 20223, 20254, 20237, 20222]","[79.658356, 78.53047, 74.67849, 82.47618, 83.34557, 83.49104, 80.719955, 81.28527, 85.91438]","[4.9744287, 5.0294976, 5.4048195, 5.724094, 4.3181353, 5.354642, 5.534292, 4.950893, 5.0133204]",0
440390.6201022327,4397454.574900655,"[20251, 20234, 20217, 20250, 20238, 20223, 20254, 20237, 20222]","[79.658356, 78.53047, 74.67849, 82.47618, 83.34557, 83.49104, 80.719955, 81.28527, 85.91438]","[4.9744287, 5.0294976, 5.4048195, 5.724094, 4.3181353, 5.354642, 5.534292, 4.950893, 5.0133204]",0
440391.11661347246,4397453.706870362,"[20250, 20238, 20223, 20254, 20237, 20222, 20269, 20239, 20223]","[82.47618, 83.34557, 83.49104, 80.719955, 81.28527, 85.91438, 90.47351, 86.467705, 85.94645]","[5.724094, 4.3181353, 5.354642, 5.534292, 4.950893, 5.0133204, 4.3249083, 5.7924247, 4.549671]",0
440391.6131247122,4397452.838840069,"[20250, 20238, 20223, 20254, 20237, 20222, 20269, 20239, 20223]","[82.47618, 83.34557, 83.49104, 80.719955, 81.28527, 85.91438, 90.47351, 86.467705, 85.94645]","[5.724094, 4.3181353, 5.354642, 5.534292, 4.950893, 5.0133204, 4.3249083, 5.7924247, 4.549671]",0
440392.109635952,4397451.970809777,"[20237, 20222, 20202, 20239, 20223, 20208, 20238, 20223, 20208]","[81.28527, 85.91438, 82.874985, 86.467705, 85.94645, 80.34817, 82.40536, 79.99202, 82.49265]","[4.950893, 5.0133204, 5.754737, 5.7924247, 4.549671, 5.324255, 5.4029436, 4.933166, 4.6491814]",0
440392.6061471918,4397451.102779484,"[20237, 20222, 20202, 20239, 20223, 20208, 20238, 20223, 20208]","[81.28527, 85.91438, 82.874985, 86.467705, 85.94645, 80.34817, 82.40536, 79.99202, 82.49265]","[4.950893, 5.0133204, 5.754737, 5.7924247, 4.549671, 5.324255, 5.4029436, 4.933166, 4.6491814]",0
440393.10265843157,4397450.234749192,"[20239, 20223, 20208, 20238, 20223, 20208, 20255, 20226, 20210]","[86.467705, 85.94645, 80.34817, 82.40536, 79.99202, 82.49265, 81.57303, 78.55066, 83.467865]","[5.7924247, 4.549671, 5.324255, 5.4029436, 4.933166, 4.6491814, 3.9036248, 5.753418, 4.7110987]",0
440393.5991696713,4397449.366718899,"[20239, 20223, 20208, 20238, 20223, 20208, 20255, 20226, 20210]","[86.467705, 85.94645, 80.34817, 82.40536, 79.99202, 82.49265, 81.57303, 78.55066, 83.467865]","[5.7924247, 4.549671, 5.324255, 5.4029436, 4.933166, 4.6491814, 3.9036248, 5.753418, 4.7110987]",0
440394.0956809111,4397448.498688607,"[20223, 20208, 20185, 20223, 20208, 20193, 20226, 20210, 20195]","[85.94645, 80.34817, 78.826164, 79.99202, 82.49265, 79.78913, 78.55066, 83.467865, 83.745964]","[4.549671, 5.324255, 5.8924294, 4.933166, 4.6491814, 5.837883, 5.753418, 4.7110987, 5.244842]",0
440394.5921921509,4397447.630658315,"[20223, 20208, 20193, 20226, 20210, 20195, 20232, 20211, 20193]","[79.99202, 82.49265, 79.78913, 78.55066, 83.467865, 83.745964, 78.39849, 77.828545, 77.137245]","[4.933166, 4.6491814, 5.837883, 5.753418, 4.7110987, 5.244842, 5.50308, 5.5871243, 4.6546464]",0
440395.0887033907,4397446.762628022,"[20223, 20208, 20193, 20226, 20210, 20195, 20232, 20211, 20193]","[79.99202, 82.49265, 79.78913, 78.55066, 83.467865, 83.745964, 78.39849, 77.828545, 77.137245]","[4.933166, 4.6491814, 5.837883, 5.753418, 4.7110987, 5.244842, 5.50308, 5.5871243, 4.6546464]",0
440395.5852146304,4397445.89459773,"[20226, 20210, 20195, 20232, 20211, 20193, 20244, 20215, 20200]","[78.55066, 83.467865, 83.745964, 78.39849, 77.828545, 77.137245, 75.57922, 71.56505, 72.62108]","[5.753418, 4.7110987, 5.244842, 5.50308, 5.5871243, 4.6546464, 3.8764317, 6.315775, 4.9034758]",0
440396.0817258702,4397445.026567437,"[20210, 20195, 20172, 20211, 20193, 20181, 20215, 20200, 20186]","[83.467865, 83.745964, 78.97655, 77.828545, 77.137245, 73.00918, 71.56505, 72.62108, 75.04137]","[4.7110987, 5.244842, 5.6004786, 5.5871243, 4.6546464, 5.3761377, 6.315775, 4.9034758, 4.8440633]",0
440396.57823711,4397444.158537144,"[20211, 20193, 20181, 20215, 20200, 20186, 20231, 20200, 20188]","[77.828545, 77.137245, 73.00918, 71.56505, 72.62108, 75.04137, 78.40782, 80.99149, 84.71876]","[5.5871243, 4.6546464, 5.3761377, 6.315775, 4.9034758, 4.8440633, 5.683938, 5.924952, 4.271609]",0
440397.0747483498,4397443.290506852,"[20211, 20193, 20181, 20215, 20200, 20186, 20231, 20200, 20188]","[77.828545, 77.137245, 73.00918, 71.56505, 72.62108, 75.04137, 78.40782, 80.99149, 84.71876]","[5.5871243, 4.6546464, 5.3761377, 6.315775, 4.9034758, 4.8440633, 5.683938, 5.924952, 4.271609]",0
440397.5712595895,4397442.422476559,"[20211, 20193, 20181, 20215, 20200, 20186, 20231, 20200, 20188]","[77.828545, 77.137245, 73.00918, 71.56505, 72.62108, 75.04137, 78.40782, 80.99149, 84.71876]","[5.5871243, 4.6546464, 5.3761377, 6.315775, 4.9034758, 4.8440633, 5.683938, 5.924952, 4.271609]",0
440398.0677708293,4397441.554446267,"[20200, 20186, 20166, 20200, 20188, 20172, 20204, 20185, 20175]","[72.62108, 75.04137, 77.21093, 80.99149, 84.71876, 78.97655, 73.88658, 75.96375, 79.38035]","[4.9034758, 4.8440633, 5.9638658, 5.924952, 4.271609, 5.6004786, 6.6789403, 5.0072403, 4.6532807]",0
440398.5642820691,4397440.686415974,"[20200, 20186, 20166, 20200, 20188, 20172, 20204, 20185, 20175]","[72.62108, 75.04137, 77.21093, 80.99149, 84.71876, 78.97655, 73.88658, 75.96375, 79.38035]","[4.9034758, 4.8440633, 5.9638658, 5.924952, 4.271609, 5.6004786, 6.6789403, 5.0072403, 4.6532807]",0
440399.0607933089,4397439.818385681,"[20200, 20188, 20172, 20204, 20185, 20175, 20227, 20189, 20177]","[80.99149, 84.71876, 78.97655, 73.88658, 75.96375, 79.38035, 75.36427, 75.41958, 79.40847]","[5.924952, 4.271609, 5.6004786, 6.6789403, 5.0072403, 4.6532807, 5.790896, 6.374821, 4.4718547]",0
440399.5573045486,4397438.950355389,"[20200, 20188, 20172, 20204, 20185, 20175, 20227, 20189, 20177]","[80.99149, 84.71876, 78.97655, 73.88658, 75.96375, 79.38035, 75.36427, 75.41958, 79.40847]","[5.924952, 4.271609, 5.6004786, 6.6789403, 5.0072403, 4.6532807, 5.790896, 6.374821, 4.4718547]",0
440400.0538157884,4397438.082325096,"[20185, 20175, 20157, 20189, 20177, 20159, 20197, 20178, 20162]","[75.96375, 79.38035, 76.63978, 75.41958, 79.40847, 78.23171, 75.888466, 78.11134, 75.96375]","[5.0072403, 4.6532807, 5.8683467, 6.374821, 4.4718547, 5.252573, 6.5803328, 5.545037, 4.1269875]",0
440400.5503270282,4397437.214294804,"[20185, 20175, 20157, 20189, 20177, 20159, 20197, 20178, 20162]","[75.96375, 79.38035, 76.63978, 75.41958, 79.40847, 78.23171, 75.888466, 78.11134, 75.96375]","[5.0072403, 4.6532807, 5.8683467, 6.374821, 4.4718547, 5.252573, 6.5803328, 5.545037, 4.1269875]",0
440401.046838268,4397436.346264511,"[20185, 20175, 20157, 20189, 20177, 20159, 20197, 20178, 20162]","[75.96375, 79.38035, 76.63978, 75.41958, 79.40847, 78.23171, 75.888466, 78.11134, 75.96375]","[5.0072403, 4.6532807, 5.8683467, 6.374821, 4.4718547, 5.252573, 6.5803328, 5.545037, 4.1269875]",0
440401.54334950773,4397435.478234218,"[20189, 20177, 20159, 20197, 20178, 20162, 20217, 20176, 20165]","[75.41958, 79.40847, 78.23171, 75.888466, 78.11134, 75.96375, 74.68314, 76.32869, 75.69972]","[6.374821, 4.4718547, 5.252573, 6.5803328, 5.545037, 4.1269875, 5.809215, 6.786084, 3.7639785]",0
440402.0398607475,4397434.610203926,"[20177, 20159, 20139, 20178, 20162, 20151, 20176, 20165, 20156]","[79.40847, 78.23171, 72.57456, 78.11134, 75.96375, 70.05098, 76.32869, 75.69972, 80.75388]","[4.4718547, 5.252573, 5.128189, 5.545037, 4.1269875, 5.129179, 6.786084, 3.7639785, 4.6699133]",0
440402.5363719873,4397433.742173634,"[20178, 20162, 20151, 20176, 20165, 20156, 20190, 20167, 20155]","[78.11134, 75.96375, 70.05098, 76.32869, 75.69972, 80.75388, 84.749725, 84.55967, 87.55295]","[5.545037, 4.1269875, 5.129179, 6.786084, 3.7639785, 4.6699133, 6.6230783, 4.5230403, 4.186114]",0
440403.0328832271,4397432.874143342,"[20178, 20162, 20151, 20176, 20165, 20156, 20190, 20167, 20155]","[78.11134, 75.96375, 70.05098, 76.32869, 75.69972, 80.75388, 84.749725, 84.55967, 87.55295]","[5.545037, 4.1269875, 5.129179, 6.786084, 3.7639785, 4.6699133, 6.6230783, 4.5230403, 4.186114]",0
440403.52939446684,4397432.006113049,"[20176, 20165, 20156, 20190, 20167, 20155, 20188, 20167, 20152]","[76.32869, 75.69972, 80.75388, 84.749725, 84.55967, 87.55295, 71.333084, 56.410984, 55.98865]","[6.786084, 3.7639785, 4.6699133, 6.6230783, 4.5230403, 4.186114, 5.5764627, 5.6133494, 5.2984776]",0
440404.0259057066,4397431.138082756,"[20165, 20156, 20132, 20167, 20155, 20137, 20167, 20152, 20143]","[75.69972, 80.75388, 78.40782, 84.55967, 87.55295, 74.59229, 56.410984, 55.98865, 64.025604]","[3.7639785, 4.6699133, 5.683938, 4.5230403, 4.186114, 4.706781, 5.6133494, 5.2984776, 4.6502748]",0
440404.5224169464,4397430.270052464,"[20167, 20155, 20137, 20167, 20152, 20143, 20194, 20177, 20149]","[84.55967, 87.55295, 74.59229, 56.410984, 55.98865, 64.025604, 64.93253, 77.85572, 83.26399]","[4.5230403, 4.186114, 4.706781, 5.6133494, 5.2984776, 4.6502748, 4.89025, 5.767913, 4.5697494]",0
440405.0189281862,4397429.402022171,"[20167, 20155, 20137, 20167, 20152, 20143, 20194, 20177, 20149]","[84.55967, 87.55295, 74.59229, 56.410984, 55.98865, 64.025604, 64.93253, 77.85572, 83.26399]","[4.5230403, 4.186114, 4.706781, 5.6133494, 5.2984776, 4.6502748, 4.89025, 5.767913, 4.5697494]",0
440405.51543942594,4397428.533991879,"[20167, 20155, 20137, 20167, 20152, 20143, 20194, 20177, 20149]","[84.55967, 87.55295, 74.59229, 56.410984, 55.98865, 64.025604, 64.93253, 77.85572, 83.26399]","[4.5230403, 4.186114, 4.706781, 5.6133494, 5.2984776, 4.6502748, 4.89025, 5.767913, 4.5697494]",0
440406.01195066574,4397427.665961586,"[20152, 20143, 20131, 20177, 20149, 20134, 20158, 20144, 20138]","[55.98865, 64.025604, 67.83366, 77.85572, 83.26399, 75.42578, 89.31794, 84.062584, 73.30076]","[5.2984776, 4.6502748, 4.16874, 5.767913, 4.5697494, 3.6949139, 5.9945145, 4.491154, 2.9882152]",0
440406.5084619055,4397426.797931293,"[20152, 20143, 20131, 20177, 20149, 20134, 20158, 20144, 20138]","[55.98865, 64.025604, 67.83366, 77.85572, 83.26399, 75.42578, 89.31794, 84.062584, 73.30076]","[5.2984776, 4.6502748, 4.16874, 5.767913, 4.5697494, 3.6949139, 5.9945145, 4.491154, 2.9882152]",0
440407.0049731453,4397425.929901001,"[20177, 20149, 20134, 20158, 20144, 20138, 20182, 20150, 20140]","[77.85572, 83.26399, 75.42578, 89.31794, 84.062584, 73.30076, 73.482185, 73.565834, 77.00539]","[5.767913, 4.5697494, 3.6949139, 5.9945145, 4.491154, 2.9882152, 5.3998938, 5.175467, 2.8641908]",0
440407.50148438505,4397425.061870708,"[20177, 20149, 20134, 20158, 20144, 20138, 20182, 20150, 20140]","[77.85572, 83.26399, 75.42578, 89.31794, 84.062584, 73.30076, 73.482185, 73.565834, 77.00539]","[5.767913, 4.5697494, 3.6949139, 5.9945145, 4.491154, 2.9882152, 5.3998938, 5.175467, 2.8641908]",0
440407.99799562484,4397424.193840415,"[20144, 20138, 20128, 20150, 20140, 20131, 20154, 20141, 20130]","[84.062584, 73.30076, 69.6559, 73.565834, 77.00539, 81.50144, 81.28527, 77.828545, 84.4278]","[4.491154, 2.9882152, 3.3951292, 5.175467, 2.8641908, 3.1468787, 4.950893, 3.731317, 2.9477468]",0
440408.49450686463,4397423.325810123,"[20144, 20138, 20128, 20150, 20140, 20131, 20154, 20141, 20130]","[84.062584, 73.30076, 69.6559, 73.565834, 77.00539, 81.50144, 81.28527, 77.828545, 84.4278]","[4.491154, 2.9882152, 3.3951292, 5.175467, 2.8641908, 3.1468787, 4.950893, 3.731317, 2.9477468]",0
440408.9910181044,4397422.45777983,"[20144, 20138, 20128, 20150, 20140, 20131, 20154, 20141, 20130]","[84.062584, 73.30076, 69.6559, 73.565834, 77.00539, 81.50144, 81.28527, 77.828545, 84.4278]","[4.491154, 2.9882152, 3.3951292, 5.175467, 2.8641908, 3.1468787, 4.950893, 3.731317, 2.9477468]",0
440409.48752934416,4397421.589749538,"[20150, 20140, 20131, 20154, 20141, 20130, 20167, 20142, 20132]","[73.565834, 77.00539, 81.50144, 81.28527, 77.828545, 84.4278, 78.084854, 76.73352, 81.15819]","[5.175467, 2.8641908, 3.1468787, 4.950893, 3.731317, 2.9477468, 3.9827976, 4.5160055, 3.258131]",0
440409.98404058395,4397420.721719245,"[20140, 20131, 20118, 20141, 20130, 20121, 20142, 20132, 20122]","[77.00539, 81.50144, 82.793945, 77.828545, 84.4278, 85.78582, 76.73352, 81.15819, 86.42367]","[2.8641908, 3.1468787, 3.1371229, 3.731317, 2.9477468, 3.4071379, 4.5160055, 3.258131, 3.440314]",0
440410.48055182374,4397419.8536889525,"[20141, 20130, 20121, 20142, 20132, 20122, 20152, 20131, 20122]","[77.828545, 84.4278, 85.78582, 76.73352, 81.15819, 86.42367, 85.3141, 88.47923, 91.33222]","[3.731317, 2.9477468, 3.4071379, 4.5160055, 3.258131, 3.440314, 4.3749323, 4.0412254, 3.0775177]",0
440410.97706306353,4397418.9856586605,"[20141, 20130, 20121, 20142, 20132, 20122, 20152, 20131, 20122]","[77.828545, 84.4278, 85.78582, 76.73352, 81.15819, 86.42367, 85.3141, 88.47923, 91.33222]","[3.731317, 2.9477468, 3.4071379, 4.5160055, 3.258131, 3.440314, 4.3749323, 4.0412254, 3.0775177]",0
440411.47357430327,4397418.117628368,"[20142, 20132, 20122, 20152, 20131, 20122, 20153, 20129, 20120]","[76.73352, 81.15819, 86.42367, 85.3141, 88.47923, 91.33222, 92.00955, 87.089165, 83.04704]","[4.5160055, 3.258131, 3.440314, 4.3749323, 4.0412254, 3.0775177, 4.0779366, 4.223357, 2.9555392]",0
440411.97008554306,4397417.249598076,"[20132, 20122, 20107, 20131, 20122, 20109, 20129, 20120, 20112]","[81.15819, 86.42367, 85.515396, 88.47923, 91.33222, 80.13419, 87.089165, 83.04704, 81.869896]","[3.258131, 3.440314, 3.6588416, 4.0412254, 3.0775177, 3.3401697, 4.223357, 2.9555392, 2.7831626]",0
440412.46659678285,4397416.381567783,"[20132, 20122, 20107, 20131, 20122, 20109, 20129, 20120, 20112]","[81.15819, 86.42367, 85.515396, 88.47923, 91.33222, 80.13419, 87.089165, 83.04704, 81.869896]","[3.258131, 3.440314, 3.6588416, 4.0412254, 3.0775177, 3.3401697, 4.223357, 2.9555392, 2.7831626]",0
440412.96310802264,4397415.51353749,"[20131, 20122, 20109, 20129, 20120, 20112, 20138, 20122, 20112]","[88.47923, 91.33222, 80.13419, 87.089165, 83.04704, 81.869896, 97.96961, 89.29268, 88.49256]","[4.0412254, 3.0775177, 3.3401697, 4.223357, 2.9555392, 2.7831626, 3.6111205, 2.8983452, 2.7204456]",0
440413.45961926243,4397414.645507198,"[20131, 20122, 20109, 20129, 20120, 20112, 20138, 20122, 20112]","[88.47923, 91.33222, 80.13419, 87.089165, 83.04704, 81.869896, 97.96961, 89.29268, 88.49256]","[4.0412254, 3.0775177, 3.3401697, 4.223357, 2.9555392, 2.7831626, 3.6111205, 2.8983452, 2.7204456]",0
440413.95613050216,4397413.777476905,"[20120, 20112, 20104, 20122, 20112, 20102, 20123, 20112, 20103]","[83.04704, 81.869896, 86.11209, 89.29268, 88.49256, 88.93909, 144.46233, 156.8014, 103.87753]","[2.9555392, 2.7831626, 3.6918063, 2.8983452, 2.7204456, 3.8622675, 5.2223077, 3.2690854, 3.1322334]",0
440414.45264174195,4397412.909446613,"[20120, 20112, 20104, 20122, 20112, 20102, 20123, 20112, 20103]","[83.04704, 81.869896, 86.11209, 89.29268, 88.49256, 88.93909, 144.46233, 156.8014, 103.87753]","[2.9555392, 2.7831626, 3.6918063, 2.8983452, 2.7204456, 3.8622675, 5.2223077, 3.2690854, 3.1322334]",0
440414.94915298175,4397412.04141632,"[20122, 20112, 20102, 20123, 20112, 20103, 20078, 20092, 20102]","[89.29268, 88.49256, 88.93909, 144.46233, 156.8014, 103.87753, 117.32895, 184.39871, 160.49756]","[2.8983452, 2.7204456, 3.8622675, 5.2223077, 3.2690854, 3.1322334, 5.9841757, 4.6587405, 3.642071]",0
440415.44566422154,4397411.173386027,"[20122, 20112, 20102, 20123, 20112, 20103, 20078, 20092, 20102]","[89.29268, 88.49256, 88.93909, 144.46233, 156.8014, 103.87753, 117.32895, 184.39871, 160.49756]","[2.8983452, 2.7204456, 3.8622675, 5.2223077, 3.2690854, 3.1322334, 5.9841757, 4.6587405, 3.642071]",0
440415.94217546127,4397410.305355735,"[20123, 20112, 20103, 20078, 20092, 20102, 20099, 20070, 20081]","[144.46233, 156.8014, 103.87753, 117.32895, 184.39871, 160.49756, 63.434948, 70.01689, 163.44293]","[5.2223077, 3.2690854, 3.1322334, 5.9841757, 4.6587405, 3.642071, 8.112818, 2.513249, 2.7624161]",0
440416.43868670106,4397409.437325442,"[20112, 20103, 20088, 20092, 20102, 20083, 20070, 20081, 20078]","[156.8014, 103.87753, 72.58203, 184.39871, 160.49756, 131.90594, 70.01689, 163.44293, 193.24052]","[3.2690854, 3.1322334, 3.8224585, 4.6587405, 3.642071, 1.8758483, 2.513249, 2.7624161, 2.4999816]",0
440344.25865556527,4397538.163757553,"[20648, 20639, 20605, 20650, 20630, 20576, 20617, 20577, 20558]","[160.55997, 115.26082, 113.25115, 153.58693, 128.93822, 128.47215, 136.49759, 125.403076, 127.29251]","[3.8675442, 9.070204, 10.143197, 6.015348, 11.358454, 10.138469, 7.704224, 10.512283, 6.76528]",1
440344.75473307224,4397537.295479311,"[20648, 20639, 20605, 20650, 20630, 20576, 20617, 20577, 20558]","[160.55997, 115.26082, 113.25115, 153.58693, 128.93822, 128.47215, 136.49759, 125.403076, 127.29251]","[3.8675442, 9.070204, 10.143197, 6.015348, 11.358454, 10.138469, 7.704224, 10.512283, 6.76528]",1
440345.2508105792,4397536.427201067,"[20648, 20639, 20605, 20650, 20630, 20576, 20617, 20577, 20558]","[160.55997, 115.26082, 113.25115, 153.58693, 128.93822, 128.47215, 136.49759, 125.403076, 127.29251]","[3.8675442, 9.070204, 10.143197, 6.015348, 11.358454, 10.138469, 7.704224, 10.512283, 6.76528]",1
440345.7468880862,4397535.558922824,"[20650, 20630, 20576, 20617, 20577, 20558, 20601, 20581, 20551]","[153.58693, 128.93822, 128.47215, 136.49759, 125.403076, 127.29251, 103.172554, 98.36588, 104.03625]","[6.015348, 11.358454, 10.138469, 7.704224, 10.512283, 6.76528, 6.8809066, 7.343308, 5.0072403]",1
440346.24296559324,4397534.690644582,"[20630, 20576, 20564, 20577, 20558, 20551, 20581, 20551, 20548]","[128.93822, 128.47215, 152.55354, 125.403076, 127.29251, 143.74617, 98.36588, 104.03625, 125.942116]","[11.358454, 10.138469, 5.1911287, 10.512283, 6.76528, 3.9901485, 7.343308, 5.0072403, 3.53399]",1
440346.7390431002,4397533.822366339,"[20577, 20558, 20551, 20581, 20551, 20548, 20578, 20549, 20534]","[125.403076, 127.29251, 143.74617, 98.36588, 104.03625, 125.942116, 97.74034, 106.4293, 119.81416]","[10.512283, 6.76528, 3.9901485, 7.343308, 5.0072403, 3.53399, 7.403187, 5.804205, 3.668241]",1
440347.2351206072,4397532.954088096,"[20577, 20558, 20551, 20581, 20551, 20548, 20578, 20549, 20534]","[125.403076, 127.29251, 143.74617, 98.36588, 104.03625, 125.942116, 97.74034, 106.4293, 119.81416]","[10.512283, 6.76528, 3.9901485, 7.343308, 5.0072403, 3.53399, 7.403187, 5.804205, 3.668241]",1
440347.73119811417,4397532.085809853,"[20581, 20551, 20548, 20578, 20549, 20534, 20565, 20545, 20530]","[98.36588, 104.03625, 125.942116, 97.74034, 106.4293, 119.81416, 106.18921, 105.395546, 107.47478]","[7.343308, 5.0072403, 3.53399, 7.403187, 5.804205, 3.668241, 8.038443, 5.1120825, 4.0478396]",1
